SKU,Item Class Cd,Item Class Sect Cd,Vendor Nbr,Lead Days,LEAD 1,LEAD 2,Active Vendor,Item Desc,Active Cd,SKU_Supplier,DOP
6842517,68,42,559230,7,0,53,A,#CORDLOCK/EXT 14/3 30M 1OUT RD,Y,6842517_559230,3/19/2012
6842517,68,42,998946,0,0,0,A,#CORDLOCK/EXT 14/3 30M 1OUT RD,Y,6842517_998946,3/19/2012
6842518,68,42,559230,7,0,53,A,#CORDLOCK/EXT 12/3 30M 1OUT YL,Y,6842518_559230,3/3/2013
6842518,68,42,998946,0,0,0,A,#CORDLOCK/EXT 12/3 30M 1OUT YL,Y,6842518_998946,12/12/2012
6842519,68,42,559230,7,0,53,A,#CORD/PRO 14/3 7M 3OUT FAN LIT,Y,6842519_559230,3/19/2012
6842519,68,42,998946,0,0,0,A,#CORD/PRO 14/3 7M 3OUT FAN LIT,Y,6842519_998946,3/3/2013
6842520,68,42,559230,7,0,53,A,#CORD/PRO 14/3 15M 3OUTFAN LIT,Y,6842520_559230,12/12/2012
6842520,68,42,998946,0,0,0,A,#CORD/PRO 14/3 15M 3OUTFAN LIT,Y,6842520_998946,3/19/2012
6842521,68,42,559230,7,0,53,A,#CORD/PRO 12/3 15M 3OUTFAN LIT,Y,6842521_559230,3/3/2013
6842521,68,42,998946,0,0,0,A,#CORD/PRO 12/3 15M 3OUTFAN LIT,Y,6842521_998946,12/12/2012
6842522,68,42,559230,7,0,53,A,#CORD/PRO 12/3 30M 3OUTFAN LIT,Y,6842522_559230,3/19/2012
6842522,68,42,998946,0,0,0,A,#CORD/PRO 12/3 30M 3OUTFAN LIT,Y,6842522_998946,3/3/2013
6842523,68,42,559230,7,0,53,A,#CORD/PRO 14/3 30M 1OUT LIT,Y,6842523_559230,12/12/2012
6842523,68,42,998946,0,0,0,A,#CORD/PRO 14/3 30M 1OUT LIT,Y,6842523_998946,3/19/2012
6842524,68,42,559230,7,0,53,A,#CORD/PRO 12/3 30M 1OUT LIT,Y,6842524_559230,3/3/2013
6842524,68,42,998946,0,0,0,A,#CORD/PRO 12/3 30M 1OUT LIT,Y,6842524_998946,12/12/2012
6842526,68,42,559230,7,0,53,A,#CORD/PAT&LAND 16/2 25'1OUT GR,Y,6842526_559230,3/19/2012
6842526,68,42,998946,0,0,0,A,#CORD/PAT&LAND 16/2 25'1OUT GR,Y,6842526_998946,3/3/2013
6842528,68,42,559230,7,0,53,A,#CORD/TRIMMER 16/2 15M 1OUT LK,Y,6842528_559230,12/12/2012
6842528,68,42,998946,0,0,0,A,#CORD/TRIMMER 16/2 15M 1OUT LK,Y,6842528_998946,3/19/2012
6842529,68,42,559230,7,0,53,A,#CORD/MOWER 16/2 30M 1OUT LOCK,Y,6842529_559230,3/19/2012
6842529,68,42,998946,0,0,0,A,#CORD/MOWER 16/2 30M 1OUT LOCK,Y,6842529_998946,3/3/2013
6842530,68,42,559230,7,0,53,A,#CORD/MOWER 14/3 27.5M 1OUT LK,Y,6842530_559230,12/12/2012
6842530,68,42,998946,0,0,0,A,#CORD/MOWER 14/3 27.5M 1OUT LK,Y,6842530_998946,3/19/2012
6842531,68,42,559230,7,0,53,A,#SURGEBAR/7OUT ELECTRONICS,Y,6842531_559230,3/3/2013
6842531,68,42,998946,0,0,0,A,#SURGEBAR/7OUT ELECTRONICS,Y,6842531_998946,12/12/2012
6842534,68,42,559230,7,0,53,A,#SURGEBAR/7OUT HOMEOFFICE,Y,6842534_559230,3/19/2012
6842534,68,42,998946,0,0,0,A,#SURGEBAR/7OUT HOMEOFFICE,Y,6842534_998946,3/3/2013
6842536,68,42,559230,7,0,53,A,#SURGEBAR/7OUT HOME NETWORK 6',Y,6842536_559230,12/12/2012
6842536,68,42,998946,0,0,0,A,#SURGEBAR/7OUT HOME NETWORK 6',Y,6842536_998946,3/19/2012
6842541,68,42,559230,7,0,53,A,#SURGE CENTRE/3OUT ELECTRONIC,Y,6842541_559230,3/3/2013
6842541,68,42,998946,0,0,0,A,#SURGE CENTRE/3OUT ELECTRONIC,Y,6842541_998946,12/12/2012
6842542,68,42,559230,7,0,53,A,#SURGE CENTRE/6OUT COMPUTER,Y,6842542_559230,3/19/2012
6842542,68,42,998946,0,0,0,A,#SURGE CENTRE/6OUT COMPUTER,Y,6842542_998946,3/3/2013
6842543,68,42,559230,7,0,53,A,#SURGEBAR/7OUT HOME ENT,Y,6842543_559230,12/12/2012
6842543,68,42,998946,0,0,0,A,#SURGEBAR/7OUT HOME ENT,Y,6842543_998946,3/19/2012
6842545,68,42,559230,7,0,53,A,#SURGEBAR/6OUT ELECTRONICS,Y,6842545_559230,3/3/2013
6842545,68,42,998946,0,0,0,A,#SURGEBAR/6OUT ELECTRONICS,Y,6842545_998946,12/12/2012
6842546,68,42,559230,7,0,53,A,#SURGEBAR/6OUT HOMEOFFICE 4'CD,Y,6842546_559230,3/19/2012
6842546,68,42,998946,0,0,0,A,#SURGEBAR/6OUT HOMEOFFICE 4'CD,Y,6842546_998946,3/19/2012
6842547,68,42,559230,7,0,53,A,#SURGEBAR/6OUT MULTIMEDIA 4'CD,Y,6842547_559230,3/3/2013
6842547,68,42,998946,0,0,0,A,#SURGEBAR/6OUT MULTIMEDIA 4'CD,Y,6842547_998946,12/12/2012
6842550,68,42,559230,7,0,53,A,#POWERBAR/6 OUTLET WHITE ER/CD,Y,6842550_559230,3/19/2012
6842550,68,42,998946,0,0,0,A,#POWERBAR/6 OUTLET WHITE ER/CD,Y,6842550_998946,3/3/2013
6842551,68,42,559230,7,0,53,A,#POWER CENTR/6 OUT SIDESLIM WH,Y,6842551_559230,12/12/2012
6842551,68,42,998946,0,0,0,A,#POWER CENTR/6 OUT SIDESLIM WH,Y,6842551_998946,3/19/2012
6842601,68,42,559230,7,0,53,A,#CORD/INT 16/2 2M 3OUT WHITE,Y,6842601_559230,3/3/2013
6842601,68,42,998946,0,0,0,A,#CORD/INT 16/2 2M 3OUT WHITE,Y,6842601_998946,12/12/2012
6842605,68,42,559230,7,0,53,A,#CORD/INT 16/2 3M 3OUT WHITE,Y,6842605_559230,3/19/2012
6842605,68,42,998946,0,0,0,A,#CORD/INT 16/2 3M 3OUT WHITE,Y,6842605_998946,3/3/2013
6842609,68,42,559230,7,0,53,A,#CORD/INT 16/2 4.5M 3OUT WHITE,Y,6842609_559230,12/12/2012
6842609,68,42,998946,0,0,0,A,#CORD/INT 16/2 4.5M 3OUT WHITE,Y,6842609_998946,3/19/2012
6842619,68,42,559230,7,0,53,A,#CORD/AIRCON 14/3 2M 1OUT GREY,Y,6842619_559230,3/3/2013
6842619,68,42,998946,0,0,0,A,#CORD/AIRCON 14/3 2M 1OUT GREY,Y,6842619_998946,12/12/2012
6842621,68,42,559230,7,0,53,A,#CORD/AIRCON 14/3 4.5M 1OUT GR,Y,6842621_559230,3/19/2012
6842621,68,42,998946,0,0,0,A,#CORD/AIRCON 14/3 4.5M 1OUT GR,Y,6842621_998946,3/3/2013
6842622,68,42,559230,7,0,53,A,#CORD/ALLPURP 16/3 2M 3OUT WH,Y,6842622_559230,12/12/2012
6842622,68,42,998946,0,0,0,A,#CORD/ALLPURP 16/3 2M 3OUT WH,Y,6842622_998946,3/19/2012
6842624,68,42,559230,7,0,53,A,#CORD/ALLPUR 16/3 4.5M 3OUT WH,Y,6842624_559230,3/19/2012
6842624,68,42,998946,0,0,0,A,#CORD/ALLPUR 16/3 4.5M 3OUT WH,Y,6842624_998946,3/3/2013
6842640,68,42,559230,7,0,53,A,#CORD/STOVE 8G 40AMP 1.5M BLK,Y,6842640_559230,12/12/2012
6842640,68,42,998946,0,0,0,A,#CORD/STOVE 8G 40AMP 1.5M BLK,Y,6842640_998946,3/19/2012
6842641,68,42,559230,7,0,53,A,#CORD/DRYER 10G 30AMP 1.5M BLK,Y,6842641_559230,3/3/2013
6842641,68,42,998946,0,0,0,A,#CORD/DRYER 10G 30AMP 1.5M BLK,Y,6842641_998946,12/12/2012
6842643,68,42,559230,7,0,53,A,#CORD/EXT 16/2 3M 3OUT GREEN,Y,6842643_559230,3/19/2012
6842643,68,42,998946,0,0,0,A,#CORD/EXT 16/2 3M 3OUT GREEN,Y,6842643_998946,3/3/2013
6842644,68,42,559230,7,0,53,A,#CORD/EXT 16/2 4.5M 3OUT GREEN,Y,6842644_559230,12/12/2012
6842644,68,42,998946,0,0,0,A,#CORD/EXT 16/2 4.5M 3OUT GREEN,Y,6842644_998946,3/19/2012
6842645,68,42,559230,7,0,53,A,(+)#CORD/GARDEN 16/3 15M 1OUT,Y,6842645_559230,3/3/2013
6842645,68,42,998946,0,0,0,A,(+)#CORD/GARDEN 16/3 15M 1OUT,Y,6842645_998946,12/12/2012
6842646,68,42,559230,7,0,53,A,(+)#CORD/GARDEN 16/3 25M 1OUT,Y,6842646_559230,3/19/2012
6842646,68,42,998946,0,0,0,A,(+)#CORD/GARDEN 16/3 25M 1OUT,Y,6842646_998946,3/3/2013
6842651,68,42,559230,7,0,53,A,#CORD/BLOCKHEATER 16/3 3M 3OUT,Y,6842651_559230,12/12/2012
6842651,68,42,998946,0,0,0,A,#CORD/BLOCKHEATER 16/3 3M 3OUT,Y,6842651_998946,3/19/2012
6842652,68,42,559230,7,0,53,A,#CORD/BLOCKHEATER 16/3 5M 3OUT,Y,6842652_559230,3/3/2013
6842652,68,42,998946,0,0,0,A,#CORD/BLOCKHEATER 16/3 5M 3OUT,Y,6842652_998946,12/12/2012
6842654,68,42,559230,7,0,53,A,#CORD/WINTERFLEX 16/3 5M 3OUT,Y,6842654_559230,3/19/2012
6842654,68,42,998946,0,0,0,A,#CORD/WINTERFLEX 16/3 5M 3OUT,Y,6842654_998946,3/19/2012
6842655,68,42,559230,7,0,53,A,#CORD/WINTERFLEX 16/3 10M 3OUT,Y,6842655_559230,3/3/2013
6842655,68,42,998946,0,0,0,A,#CORD/WINTERFLEX 16/3 10M 3OUT,Y,6842655_998946,12/12/2012
6842667,68,42,559230,7,0,53,A,#CORD/EXT 16/3 5M 1OUT ORANGE,Y,6842667_559230,3/19/2012
6842667,68,42,998946,0,0,0,A,#CORD/EXT 16/3 5M 1OUT ORANGE,Y,6842667_998946,3/3/2013
6842668,68,42,559230,7,0,53,A,#CORD/EXT 16/3 10M 1OUT ORANGE,Y,6842668_559230,12/12/2012
6842668,68,42,998946,0,0,0,A,#CORD/EXT 16/3 10M 1OUT ORANGE,Y,6842668_998946,3/19/2012
6842669,68,42,559230,7,0,53,A,#CORD/EXT 16/3 15M 1OUT ORANGE,Y,6842669_559230,3/3/2013
6842669,68,42,998946,0,0,0,A,#CORD/EXT 16/3 15M 1OUT ORANGE,Y,6842669_998946,12/12/2012
6842670,68,42,559230,7,0,53,A,#CORD/EXT 16/3 30M 1OUT ORANGE,Y,6842670_559230,3/19/2012
6842670,68,42,998946,0,0,0,A,#CORD/EXT 16/3 30M 1OUT ORANGE,Y,6842670_998946,3/3/2013
6842672,68,42,559230,7,0,53,A,#CORD/EXT 16/3 10M 1OUT LITORG,Y,6842672_559230,12/12/2012
6842672,68,42,998946,0,0,0,A,#CORD/EXT 16/3 10M 1OUT LITORG,Y,6842672_998946,3/19/2012
6842674,68,42,559230,7,0,53,A,#CORD/EXT 16/3 30M 1OUT LITORG,Y,6842674_559230,3/3/2013
6842674,68,42,998946,0,0,0,A,#CORD/EXT 16/3 30M 1OUT LITORG,Y,6842674_998946,12/12/2012
6842677,68,42,559230,7,0,53,A,#CORD/EXT 16/3 10M 3OUT ORANGE,Y,6842677_559230,3/19/2012
6842677,68,42,998946,0,0,0,A,#CORD/EXT 16/3 10M 3OUT ORANGE,Y,6842677_998946,3/3/2013
6842678,68,42,559230,7,0,53,A,#CORD/EXT 16/3 15M 3OUT ORANG,Y,6842678_559230,12/12/2012
6842678,68,42,998946,0,0,0,A,#CORD/EXT 16/3 15M 3OUT ORANG,Y,6842678_998946,3/19/2012
6842685,68,42,559230,7,0,53,A,#CORD/TRADES 12/3 15M 3OUT Y/B,Y,6842685_559230,3/19/2012
6842685,68,42,998946,0,0,0,A,#CORD/TRADES 12/3 15M 3OUT Y/B,Y,6842685_998946,3/3/2013
6842686,68,42,559230,7,0,53,A,#CORD/TRADES 12/3 30M 3OUT Y/B,Y,6842686_559230,12/12/2012
6842686,68,42,998946,0,0,0,A,#CORD/TRADES 12/3 30M 3OUT Y/B,Y,6842686_998946,3/19/2012
6842687,68,42,559230,7,0,53,A,#CORDCADDY/16/3 10M 4OUT ORNG,Y,6842687_559230,3/3/2013
6842687,68,42,998946,0,0,0,A,#CORDCADDY/16/3 10M 4OUT ORNG,Y,6842687_998946,12/12/2012
6842689,68,36,559230,7,0,53,A,#POWERPOST/OUTDOOR 3OUT,Y,6842689_559230,3/19/2012
6842689,68,36,998946,0,0,0,A,#POWERPOST/OUTDOOR 3OUT,Y,6842689_998946,3/3/2013
6842693,68,42,559230,7,0,53,A,#SURGEBAR/6OUT ELECTRONICS 2',Y,6842693_559230,12/12/2012
6842693,68,42,998946,0,0,0,A,#SURGEBAR/6OUT ELECTRONICS 2',Y,6842693_998946,3/19/2012
6842696,68,42,559230,7,0,53,A,#POWERBAR/4 OUTLET WHITE,Y,6842696_559230,3/3/2013
6842696,68,42,998946,0,0,0,A,#POWERBAR/4 OUTLET WHITE,Y,6842696_998946,12/12/2012
6842697,68,42,559230,7,0,53,A,#POWERBAR/6 OUTLET WHITE 6'CD,Y,6842697_559230,3/19/2012
6842697,68,42,998946,0,0,0,A,#POWERBAR/6 OUTLET WHITE 6'CD,Y,6842697_998946,3/3/2013
6842708,68,42,559230,7,0,53,A,#POWER CENTRE/6 OUTLET WHITE,Y,6842708_559230,12/12/2012
6842708,68,42,998946,0,0,0,A,#POWER CENTRE/6 OUTLET WHITE,Y,6842708_998946,3/19/2012
6842820,68,42,559230,7,0,53,A,#CORD/THINPL 16/2 2.5M 3OUT WH,Y,6842820_559230,3/3/2013
6842820,68,42,998946,0,0,0,A,#CORD/THINPL 16/2 2.5M 3OUT WH,Y,6842820_998946,12/12/2012
6842821,68,42,559230,7,0,53,A,#CORD/THINPLUG 16/2 4M 3OUT WH,Y,6842821_559230,3/19/2012
6842821,68,42,998946,0,0,0,A,#CORD/THINPLUG 16/2 4M 3OUT WH,Y,6842821_998946,3/19/2012
6842825,68,42,559230,7,0,53,A,#CORD/PRO 12/3 15M 1OUT LIT,Y,6842825_559230,3/3/2013
6842825,68,42,998946,0,0,0,A,#CORD/PRO 12/3 15M 1OUT LIT,Y,6842825_998946,12/12/2012
6842852,68,42,559230,7,0,53,A,#CORD/GENERATOR 10/4 25' 25AMP,Y,6842852_559230,3/19/2012
6842852,68,42,998946,0,0,0,A,#CORD/GENERATOR 10/4 25' 25AMP,Y,6842852_998946,3/3/2013
6842855,68,42,559324,134,131,131,A,PR/CORD/FANTAIL12/3 15M LIT HV,Y,6842855_559324,12/12/2012
6842855,68,42,998946,0,0,0,A,PR/CORD/FANTAIL12/3 15M LIT HV,Y,6842855_998946,3/19/2012
6842856,68,36,559230,7,0,53,A,#TIMER/IN-OUT 24HR W/REMOTE,Y,6842856_559230,3/3/2013
6842856,68,36,998946,0,0,0,A,#TIMER/IN-OUT 24HR W/REMOTE,Y,6842856_998946,12/12/2012
6842858,68,42,559230,7,0,53,A,##CORD/GRDN 16/3 12M 1OUT LIT,Y,6842858_559230,3/19/2012
6842858,68,42,998946,0,0,0,A,##CORD/GRDN 16/3 12M 1OUT LIT,Y,6842858_998946,3/3/2013
6842861,68,42,559230,7,0,53,A,#CORD LOCK,Y,6842861_559230,12/12/2012
6842861,68,42,998946,0,0,0,A,#CORD LOCK,Y,6842861_998946,3/19/2012
6842862,68,42,559230,7,0,53,A,#CORDREEL/150'CAP W/STAND,Y,6842862_559230,3/3/2013
6842862,68,42,998946,0,0,0,A,#CORDREEL/150'CAP W/STAND,Y,6842862_998946,12/12/2012
6842863,68,42,559230,7,0,53,A,#CORDREEL/30' 16/3 RETRACT,Y,6842863_559230,3/19/2012
6842863,68,42,998946,0,0,0,A,#CORDREEL/30' 16/3 RETRACT,Y,6842863_998946,3/3/2013
6842864,68,42,559230,7,0,53,A,#CORDREEL/50' 12/3 W/6 OUT,Y,6842864_559230,12/12/2012
6842864,68,42,998946,0,0,0,A,#CORDREEL/50' 12/3 W/6 OUT,Y,6842864_998946,3/19/2012
6842865,68,42,559230,7,0,53,A,#CORDREEL/50'CAPACITY W/4 OUT,Y,6842865_559230,3/19/2012
6842865,68,42,998946,0,0,0,A,#CORDREEL/50'CAPACITY W/4 OUT,Y,6842865_998946,3/3/2013
6842900,68,42,791695,5,7,8,A,CABLE REEL/20'AUTOREWIND HH,Y,6842900_791695,12/12/2012
6842901,68,42,791695,5,7,8,A,CABLE REEL/50'AUTOREWIND WORK,Y,6842901_791695,3/19/2012
6842902,68,42,791695,5,7,8,A,CABLE REEL/52'AUTOREWIND JOB,Y,6842902_791695,3/3/2013
6842905,68,42,559230,7,0,53,A,PR/COMBO/POWER CENTRE 3PK,Y,6842905_559230,12/12/2012
6842906,68,42,559230,7,0,53,A,PR/CORD/EXT 16/3 3M 3OUT ORG,Y,6842906_559230,3/19/2012
6842907,68,42,559230,7,0,53,A,PR/CORD/EXT 12/3 50' 1LIT YEL,Y,6842907_559230,3/3/2013
6842908,68,42,559230,7,0,53,A,PR/CORD/EXT 12/3 100' 1LIT YEL,Y,6842908_559230,12/12/2012
6842950,68,42,616534,25,40,35,A,##PR/CORD/EXT 12/3 100'YELLOW,Y,6842950_616534,3/19/2012
6842950,68,42,998946,0,0,0,A,##PR/CORD/EXT 12/3 100'YELLOW,Y,6842950_998946,3/3/2013
6843005,68,44,775200,22,7,31,A,#WIRE 18/2 SPT1 BROWN 75M/246',Y,6843005_775200,12/12/2012
6843005,68,44,998946,0,0,0,A,#WIRE 18/2 SPT1 BROWN 75M/246',Y,6843005_998946,3/19/2012
6843010,68,44,775200,22,7,31,A,#WIRE 18/2 SPT1 WHITE 75M/246',Y,6843010_775200,3/3/2013
6843010,68,44,998946,0,0,0,A,#WIRE 18/2 SPT1 WHITE 75M/246',Y,6843010_998946,12/12/2012
6843020,68,44,775200,22,7,31,A,#WIRE 18/2 SPT1 GOLD 75M/246',Y,6843020_775200,3/19/2012
6843020,68,44,998946,0,0,0,A,#WIRE 18/2 SPT1 GOLD 75M/246',Y,6843020_998946,3/3/2013
6843025,68,44,775200,22,7,31,A,#WIRE 16/2 HPN BLACK 75M/246',Y,6843025_775200,12/12/2012
6843025,68,44,998946,0,0,0,A,#WIRE 16/2 HPN BLACK 75M/246',Y,6843025_998946,3/19/2012
6843050,68,44,775200,22,7,31,A,#WIRE 16/2 SPT2 WHITE 75M/246',Y,6843050_775200,3/19/2012
6843050,68,44,998946,0,0,0,A,#WIRE 16/2 SPT2 WHITE 75M/246',Y,6843050_998946,3/3/2013
6843055,68,44,775200,22,7,31,A,#WIRE 16/2 SPT2 BROWN 75M/246',Y,6843055_775200,12/12/2012
6843055,68,44,998946,0,0,0,A,#WIRE 16/2 SPT2 BROWN 75M/246',Y,6843055_998946,3/19/2012
6843080,68,44,775200,22,7,31,A,#WIRE 18/3 SVT WHITE 75M/246',Y,6843080_775200,3/3/2013
6843080,68,44,998946,0,0,0,A,#WIRE 18/3 SVT WHITE 75M/246',Y,6843080_998946,12/12/2012
6843085,68,44,775200,22,7,31,A,WIRE 18/SVT WHITE 75M/246',Y,6843085_775200,3/19/2012
6843085,68,44,998946,0,0,0,A,WIRE 18/SVT WHITE 75M/246',Y,6843085_998946,3/3/2013
6843090,68,44,775200,22,7,31,A,#WIRE 16/3 SJTW YELLW 75M/246',Y,6843090_775200,12/12/2012
6843090,68,44,998946,0,0,0,A,#WIRE 16/3 SJTW YELLW 75M/246',Y,6843090_998946,3/19/2012
6843200,68,43,318826,3,0,27,A,#THERMOSTAT/LV 7 DAY PROGRAM,Y,6843200_318826,3/3/2013
6843200,68,43,998946,0,0,0,A,#THERMOSTAT/LV 7 DAY PROGRAM,Y,6843200_998946,12/12/2012
6843201,68,43,318826,3,0,27,A,#THERMOSTAT/LV 5-2DAY PROGRAM,Y,6843201_318826,3/19/2012
6843201,68,43,998946,0,0,0,A,#THERMOSTAT/LV 5-2DAY PROGRAM,Y,6843201_998946,3/3/2013
6843202,68,43,318826,3,0,27,A,#THERMOSTAT/LV WI-FI PROGRAM,Y,6843202_318826,12/12/2012
6843202,68,43,998946,0,0,0,A,#THERMOSTAT/LV WI-FI PROGRAM,Y,6843202_998946,3/19/2012
6843203,68,43,318826,3,0,27,A,##PR/STAT/ELEC 5-2DAY PROG 2PK,Y,6843203_318826,3/3/2013
6843203,68,43,998946,0,0,0,A,##PR/STAT/ELEC 5-2DAY PROG 2PK,Y,6843203_998946,12/12/2012
6844000,68,44,6132,0,2,2,A,10/3 SOW WIRE,Y,6844000_6132,3/19/2012
68440000,68,44,559300,12,20,8,A,WIRE/ 14/2 SJOOW 75M/246' BLK,Y,68440000_559300,3/19/2012
68440001,68,44,559300,12,20,8,A,WIRE/ 16/3 SJOOW 75M/246' BLK,Y,68440001_559300,3/3/2013
6844001,68,44,330016,80,0,0,A,WIRE METER 1410 W/359 BRACKET,Y,6844001_330016,12/12/2012
6844003,68,44,775200,22,7,31,A,WIRE 8/7 RW90 GREEN 300M/984',Y,6844003_775200,3/19/2012
6844004,68,44,330016,80,0,0,A,COLLAPSIBLE REEL & STAND 99,Y,6844004_330016,3/3/2013
6844006,68,44,775200,22,7,31,A,#WIRE 18/2 SECUREX 75M/246',Y,6844006_775200,12/12/2012
6844006,68,44,998946,0,0,0,A,#WIRE 18/2 SECUREX 75M/246',Y,6844006_998946,3/19/2012
6844009,68,44,775200,22,7,31,A,#WIRE 18/2 BROWN FAS LVT,Y,6844009_775200,3/3/2013
6844009,68,44,998946,0,0,0,A,#WIRE 18/2 BROWN FAS LVT,Y,6844009_998946,12/12/2012
6844021,68,44,775200,22,7,31,A,#WIRE 12/3 SJTW BK-OR 75M/246',Y,6844021_775200,3/19/2012
6844021,68,44,998946,0,0,0,A,#WIRE 12/3 SJTW BK-OR 75M/246',Y,6844021_998946,3/3/2013
6844030,68,44,775200,22,7,31,A, WIRE 14/2 NMD90 RD&BK 75M/246,Y,6844030_775200,12/12/2012
6844031,68,44,999210,7,0,4,A,WIRE 4/0 ALUMINUM WHITE,Y,6844031_999210,3/19/2012
6844032,68,44,999210,7,0,4,A,WIRE 4/0 ALUMINUM BLACK,Y,6844032_999210,3/3/2013
6844040,68,44,655275,10,1,33,A,(+)#WIRE 14/2 NMD90 75/246 WH,Y,6844040_655275,12/12/2012
6844040,68,44,998946,0,0,0,A,(+)#WIRE 14/2 NMD90 75/246 WH,Y,6844040_998946,3/19/2012
6844050,68,44,655275,10,1,33,A,(+)#WIRE 12/2 NMD90 75/246 YW,Y,6844050_655275,3/3/2013
6844050,68,44,998946,0,0,0,A,(+)#WIRE 12/2 NMD90 75/246 YW,Y,6844050_998946,12/12/2012
6844065,68,44,655275,10,1,33,A,(=)#WIRE 14/2 NMD90 75/246 BLU,Y,6844065_655275,3/19/2012
6844065,68,44,998946,0,0,0,A,(=)#WIRE 14/2 NMD90 75/246 BLU,Y,6844065_998946,3/19/2012
6844090,68,44,655275,10,1,33,A,#WIRE 10/3 NMD90 75M/246' ORG,Y,6844090_655275,3/3/2013
6844090,68,44,998946,0,0,0,A,#WIRE 10/3 NMD90 75M/246' ORG,Y,6844090_998946,12/12/2012
6844110,68,44,655275,10,1,33,A,(+)#WIRE 12/2 NMD90 75/246 RED,Y,6844110_655275,3/19/2012
6844110,68,44,998946,0,0,0,A,(+)#WIRE 12/2 NMD90 75/246 RED,Y,6844110_998946,3/3/2013
6844111,68,44,999210,7,0,4,A, WIRE #2 TW BLACK,Y,6844111_999210,12/12/2012
6844117,68,44,775200,22,7,31,A,#WIRE 18/2 BELL 150M/492',Y,6844117_775200,3/19/2012
6844117,68,44,998946,0,0,0,A,#WIRE 18/2 BELL 150M/492',Y,6844117_998946,3/3/2013
6844120,68,44,775200,22,7,31,A,WIRE 12/7 RW90 BLACK 300M/984,Y,6844120_775200,12/12/2012
6844121,68,44,775200,22,7,31,A,WIRE 12/7 RW90 WHITE 300M/984,Y,6844121_775200,3/19/2012
6844122,68,44,775200,22,7,31,A,WIRE 12/7 RW90 RED 300M/984',Y,6844122_775200,3/3/2013
6844124,68,44,775200,22,7,31,A,WIRE 12/7 RW90 GREEN 300M/984,Y,6844124_775200,12/12/2012
6844125,68,44,775200,22,7,31,A,WIRE 12/4 STR SUBPUMP 300M,Y,6844125_775200,3/19/2012
6844126,68,44,775200,22,7,31,A,WIRE 3/7 RW90 GREEN 300M/984',Y,6844126_775200,3/3/2013
6844130,68,44,775200,22,7,31,A,WIRE 14/3 SOW BLACK 75M/246',Y,6844130_775200,12/12/2012
6844131,68,44,775200,22,7,31,A,WIRE 12/3 SOW BLACK 75M/246',Y,6844131_775200,3/19/2012
6844132,68,44,775200,22,7,31,A,WIRE 10/3 SOW BLACK 75M/246',Y,6844132_775200,3/3/2013
6844133,68,44,775200,22,7,31,A,WIRE 18/3 BELL 150M/492',Y,6844133_775200,12/12/2012
6844210,68,44,775200,22,7,31,A,#WIRE 12/2 AC90 75M/246',Y,6844210_775200,3/19/2012
6844210,68,44,998946,0,0,0,A,#WIRE 12/2 AC90 75M/246',Y,6844210_998946,3/19/2012
6844253,68,44,775200,22,7,31,A,WIRE 3/7 RW90 BLACK 300M/984',Y,6844253_775200,3/3/2013
6844254,68,44,775200,22,7,31,A,#WIRE 14/2 AC90 75M/246',Y,6844254_775200,12/12/2012
6844254,68,44,998946,0,0,0,A,#WIRE 14/2 AC90 75M/246',Y,6844254_998946,3/19/2012
6844256,68,44,775200,22,7,31,A, WIRE 12/2 AC90 150M/492',Y,6844256_775200,3/3/2013
6844257,68,44,775200,22,7,31,A,#WIRE 14/3 AC90 75M/246',Y,6844257_775200,12/12/2012
6844257,68,44,998946,0,0,0,A,#WIRE 14/3 AC90 75M/246',Y,6844257_998946,3/19/2012
6844258,68,44,775200,22,7,31,A, WIRE 12/3 AC90 150M/492',Y,6844258_775200,3/3/2013
6844259,68,44,775200,22,7,31,A, WIRE 10/2 AC90 150M/492',Y,6844259_775200,12/12/2012
6844274,68,44,775200,22,7,31,A, WIRE 14/3 SJTW YLLW 75M/246',Y,6844274_775200,3/19/2012
6844275,68,44,775200,22,7,31,A, WIRE 14/3 STW YELLOW 75M/246',Y,6844275_775200,3/3/2013
6844278,68,44,775200,22,7,31,A, WIRE 6/3 NMWU 150M/492',Y,6844278_775200,12/12/2012
6844285,68,44,775200,22,7,31,A,WIRE 3/7 RW90 WHITE 300M/984',Y,6844285_775200,3/19/2012
6844286,68,44,775200,22,7,31,A,WIRE 6 SOFT BARE COPPER 7X75M,Y,6844286_775200,3/3/2013
6844300,68,44,655275,10,1,33,A,#WIRE NMWU 14/2 10M PKG BLACK,Y,6844300_655275,12/12/2012
6844300,68,44,998946,0,0,0,A,#WIRE NMWU 14/2 10M PKG BLACK,Y,6844300_998946,3/19/2012
6844301,68,44,655275,10,1,33,A,#WIRE NMWU 14/2 20M PKG BLACK,Y,6844301_655275,3/3/2013
6844301,68,44,998946,0,0,0,A,#WIRE NMWU 14/2 20M PKG BLACK,Y,6844301_998946,12/12/2012
6844302,68,44,655275,10,1,33,A,#WIRE NMWU 14/2 30M PKG BLACK,Y,6844302_655275,3/19/2012
6844302,68,44,998946,0,0,0,A,#WIRE NMWU 14/2 30M PKG BLACK,Y,6844302_998946,3/19/2012
6844303,68,44,655275,10,1,33,A,#WIRE 12/2 NMD90 20M PKG RED,Y,6844303_655275,3/3/2013
6844303,68,44,998946,0,0,0,A,#WIRE 12/2 NMD90 20M PKG RED,Y,6844303_998946,12/12/2012
